carriers,locs,techs,timesteps,capacity_factor
power,NP,HV_161:BA,2019-01-05 02:00:00,0.1488030104478022
power,NP,HV_161:BA,2019-01-05 03:00:00,0.1473898666195055
power,NP,HV_161:BA,2019-01-05 04:00:00,0.14398810050961539
power,NP,HV_161:BA,2019-01-05 05:00:00,0.14613151680906594
power,NP,HV_161:BA,2019-01-05 06:00:00,0.13077377237596155
power,NP,HV_161:BA,2019-01-05 07:00:00,0.12695672964326923
power,NP,HV_161:BA,2019-01-05 08:00:00,0.12783308493502746
power,NP,HV_161:BA,2019-01-05 09:00:00,0.12857638293063187
power,NP,HV_161:BA,2019-01-05 10:00:00,0.13049624473104396
power,NP,HV_161:BA,2019-01-05 11:00:00,0.1305270642787088
power,NP,HV_161:BA,2019-01-05 12:00:00,0.1321073827912088
power,NP,HV_161:BA,2019-01-05 13:00:00,0.1341271609570055
power,NP,HV_161:BA,2019-01-05 14:00:00,0.13771841323214284
power,NP,HV_161:BA,2019-01-05 15:00:00,0.13403414614285714
power,NP,HV_161:BA,2019-01-05 16:00:00,0.1370392776978022
power,NP,HV_161:BA,2019-01-05 17:00:00,0.1434979162239011
power,NP,HV_161:BA,2019-01-05 18:00:00,0.16591108686950548
power,NP,HV_161:BA,2019-01-05 19:00:00,0.17982107356181318
power,NP,HV_161:BA,2019-01-05 20:00:00,0.18094388596703295
power,NP,HV_161:BA,2019-01-05 21:00:00,0.17824572924725274
power,NP,HV_161:BA,2019-01-05 22:00:00,0.16679393144917581
power,NP,HV_161:BA,2019-01-05 23:00:00,0.1570115394230769
power,NP,HV_161:BA,2019-01-06 00:00:00,0.15269508116071429
power,NP,HV_161:BA,2019-01-06 01:00:00,0.146568495260989
power,NP,HV_161:BA,2019-01-06 02:00:00,0.14243275352472526
power,NP,HV_161:BA,2019-01-06 03:00:00,0.14063225419505496
power,NP,HV_161:BA,2019-01-06 04:00:00,0.13971608073763736
power,NP,HV_161:BA,2019-01-06 05:00:00,0.13923096059615384
power,NP,HV_161:BA,2019-01-06 06:00:00,0.13138530037898352
power,NP,HV_161:BA,2019-01-06 07:00:00,0.12956174777431317
power,NP,HV_161:BA,2019-01-06 08:00:00,0.12168160687898351
power,NP,HV_161:BA,2019-01-06 09:00:00,0.12170024097994506
power,NP,HV_161:BA,2019-01-06 10:00:00,0.12128558577719781
power,NP,HV_161:BA,2019-01-06 11:00:00,0.12432794336854396
power,NP,HV_161:BA,2019-01-06 12:00:00,0.13131071076552198
power,NP,HV_161:BA,2019-01-06 13:00:00,0.13058516954697802
power,NP,HV_161:BA,2019-01-06 14:00:00,0.1373595012519231
power,NP,HV_161:BA,2019-01-06 15:00:00,0.14006334587637362
power,NP,HV_161:BA,2019-01-06 16:00:00,0.14266029517032966
power,NP,HV_161:BA,2019-01-06 17:00:00,0.14460552327884615
power,NP,HV_161:BA,2019-01-06 18:00:00,0.16151019547252748
power,NP,HV_161:BA,2019-01-06 19:00:00,0.17408924953434066
power,NP,HV_161:BA,2019-01-06 20:00:00,0.17795539781043956
power,NP,HV_161:BA,2019-01-06 21:00:00,0.17194879578983516
power,NP,HV_161:BA,2019-01-06 22:00:00,0.16047107555494505
power,NP,HV_161:BA,2019-01-06 23:00:00,0.15371642569917582
power,NP,HV_161:BA,2019-01-07 00:00:00,0.1388406425686813
power,NP,HV_161:BA,2019-01-07 01:00:00,0.1458063752184066
power,NP,HV_161:BA,2019-01-07 02:00:00,0.14099146528021977
power,NP,HV_161:BA,2019-01-07 03:00:00,0.1386680731153846
power,NP,HV_161:BA,2019-01-07 04:00:00,0.13806296906868132
power,NP,HV_161:BA,2019-01-07 05:00:00,0.14093073268956044
power,NP,HV_161:BA,2019-01-07 06:00:00,0.1317390851635989
power,NP,HV_161:BA,2019-01-07 07:00:00,0.12644240788228023
power,NP,HV_161:BA,2019-01-07 08:00:00,0.12923237034903845
power,NP,HV_161:BA,2019-01-07 09:00:00,0.12716163861414836
power,NP,HV_161:BA,2019-01-07 10:00:00,0.13061305576236262
power,NP,HV_161:BA,2019-01-07 11:00:00,0.13441996789464286
power,NP,HV_161:BA,2019-01-07 12:00:00,0.13014066433681318
power,NP,HV_161:BA,2019-01-07 13:00:00,0.13493133166703297
power,NP,HV_161:BA,2019-01-07 14:00:00,0.1341729475034341
power,NP,HV_161:BA,2019-01-07 15:00:00,0.1329875158006868
power,NP,HV_161:BA,2019-01-07 16:00:00,0.14048156989697802
power,NP,HV_161:BA,2019-01-07 17:00:00,0.14834970752335166
power,NP,HV_161:BA,2019-01-07 18:00:00,0.16997054254532967
power,NP,HV_161:BA,2019-01-07 19:00:00,0.1764052352870879
power,NP,HV_161:BA,2019-01-07 20:00:00,0.17612231024862637
power,NP,HV_161:BA,2019-01-07 21:00:00,0.16122504852747252
power,NP,HV_161:BA,2019-01-07 22:00:00,0.15342831618543956
power,NP,HV_161:BA,2019-01-07 23:00:00,0.15057832797115384
power,NP,HV_161:BA,2019-01-08 00:00:00,0.1436933252293956
power,NP,HV_161:BA,2019-01-08 01:00:00,0.14154546508516486
power,NP,HV_161:BA,2019-01-08 02:00:00,0.13817110270329672
power,NP,HV_161:BA,2019-01-08 03:00:00,0.13812073910714284
power,NP,HV_161:BA,2019-01-08 04:00:00,0.13897395802335163
power,NP,HV_161:BA,2019-01-08 05:00:00,0.1427053095535714
power,NP,HV_161:BA,2019-01-08 06:00:00,0.13451055020782968
power,NP,HV_161:BA,2019-01-08 07:00:00,0.13399846098887364
power,NP,HV_161:BA,2019-01-08 08:00:00,0.13510520133956044
power,NP,HV_161:BA,2019-01-08 09:00:00,0.13636518196579672
power,NP,HV_161:BA,2019-01-08 10:00:00,0.14051519331456044
power,NP,HV_161:BA,2019-01-08 11:00:00,0.14503392259203296
power,NP,HV_161:BA,2019-01-08 12:00:00,0.13683842146579672
power,NP,HV_161:BA,2019-01-08 13:00:00,0.13773228569642856
power,NP,HV_161:BA,2019-01-08 14:00:00,0.14211006764285714
power,NP,HV_161:BA,2019-01-08 15:00:00,0.14237998116483516
power,NP,HV_161:BA,2019-01-08 16:00:00,0.1427439409423077
power,NP,HV_161:BA,2019-01-08 17:00:00,0.15237528996016483
power,NP,HV_161:BA,2019-01-08 18:00:00,0.1649971353337912
power,NP,HV_161:BA,2019-01-08 19:00:00,0.17977441314972528
power,NP,HV_161:BA,2019-01-08 20:00:00,0.18055653049450548
power,NP,HV_161:BA,2019-01-08 21:00:00,0.1340649866304945
power,NP,HV_161:BA,2019-01-08 22:00:00,0.14793794125961537
power,NP,HV_161:BA,2019-01-08 23:00:00,0.14420066460714287
power,NP,HV_161:BA,2019-01-09 00:00:00,0.13829997432692306
power,NP,HV_161:BA,2019-01-09 01:00:00,0.13396722196236263
power,NP,HV_161:BA,2019-01-09 02:00:00,0.1307676509703297
power,NP,HV_161:BA,2019-01-09 03:00:00,0.12976037863928572
power,NP,HV_161:BA,2019-01-09 04:00:00,0.13239706210975274
power,NP,HV_161:BA,2019-01-09 05:00:00,0.1361743334206044
power,NP,HV_161:BA,2019-01-09 06:00:00,0.12297803768901099
power,NP,HV_161:BA,2019-01-09 07:00:00,0.12290224700315934
power,NP,HV_161:BA,2019-01-09 08:00:00,0.12463782227156595
power,NP,HV_161:BA,2019-01-09 09:00:00,0.12691228313035713
power,NP,HV_161:BA,2019-01-09 10:00:00,0.1317965237006868
power,NP,HV_161:BA,2019-01-09 11:00:00,0.13138789992815933
power,NP,HV_161:BA,2019-01-09 12:00:00,0.13840073108379122
power,NP,HV_161:BA,2019-01-09 13:00:00,0.14117642967994506
power,NP,HV_161:BA,2019-01-09 14:00:00,0.14618667498076923
power,NP,HV_161:BA,2019-01-09 15:00:00,0.1462852444642857
power,NP,HV_161:BA,2019-01-09 16:00:00,0.14337897207005496
power,NP,HV_161:BA,2019-01-09 17:00:00,0.14965095377884616
power,NP,HV_161:BA,2019-01-09 18:00:00,0.16863442539560441
power,NP,HV_161:BA,2019-01-09 19:00:00,0.18072984060714284
power,NP,HV_161:BA,2019-01-09 20:00:00,0.17647263367307692
power,NP,HV_161:BA,2019-01-09 21:00:00,0.17119926667719781
power,NP,HV_161:BA,2019-01-09 22:00:00,0.16106729189835164
power,NP,HV_161:BA,2019-01-09 23:00:00,0.1551125348076923
power,NP,HV_161:BA,2019-01-10 00:00:00,0.15473628896016484
power,NP,HV_161:BA,2019-01-10 01:00:00,0.15123898010576925
power,NP,HV_161:BA,2019-01-10 02:00:00,0.15169003075137363
power,NP,HV_161:BA,2019-01-10 03:00:00,0.14634926541071427
power,NP,HV_161:BA,2019-01-10 04:00:00,0.15036132001510988
power,NP,HV_161:BA,2019-01-10 05:00:00,0.14900668684203297
power,NP,HV_161:BA,2019-01-10 06:00:00,0.14128051171016484
power,NP,HV_161:BA,2019-01-10 07:00:00,0.1402832871510989
power,NP,HV_161:BA,2019-01-10 08:00:00,0.143781059864011
power,NP,HV_161:BA,2019-01-10 09:00:00,0.14236221408104396
power,NP,HV_161:BA,2019-01-10 10:00:00,0.14416026253846154
power,NP,HV_161:BA,2019-01-10 11:00:00,0.14683128659065936
power,NP,HV_161:BA,2019-01-10 12:00:00,0.1475849114574176
power,NP,HV_161:BA,2019-01-10 13:00:00,0.151648812125
power,NP,HV_161:BA,2019-01-10 14:00:00,0.15316070540247254
power,NP,HV_161:BA,2019-01-10 15:00:00,0.15644029945741758
power,NP,HV_161:BA,2019-01-10 16:00:00,0.15439091882142858
power,NP,HV_161:BA,2019-01-10 17:00:00,0.15212072076373626
power,NP,HV_161:BA,2019-01-10 18:00:00,0.18002326867857144
power,NP,HV_161:BA,2019-01-10 19:00:00,0.18407309601923075
power,NP,HV_161:BA,2019-01-10 20:00:00,0.18714749860164834
power,NP,HV_161:BA,2019-01-10 21:00:00,0.1791544962774725
power,NP,HV_161:BA,2019-01-10 22:00:00,0.16986685274038463
power,NP,HV_161:BA,2019-01-10 23:00:00,0.16223972728434066
power,NP,HV_161:BA,2019-01-11 00:00:00,0.15615165472527473
power,NP,HV_161:BA,2019-01-11 01:00:00,0.1584624559739011
power,NP,HV_161:BA,2019-01-11 02:00:00,0.15415932928708792
power,NP,HV_161:BA,2019-01-11 03:00:00,0.15116713790247252
power,NP,HV_161:BA,2019-01-11 04:00:00,0.15246326039285715
power,NP,HV_161:BA,2019-01-11 05:00:00,0.15359644177884615
power,NP,HV_161:BA,2019-01-11 06:00:00,0.14139999679532966
power,NP,HV_161:BA,2019-01-11 07:00:00,0.14541395216895603
power,NP,HV_161:BA,2019-01-11 08:00:00,0.14569978961401098
power,NP,HV_161:BA,2019-01-11 09:00:00,0.1488201389010989
power,NP,HV_161:BA,2019-01-11 10:00:00,0.14978546457692307
power,NP,HV_161:BA,2019-01-11 11:00:00,0.15172298141208793
power,NP,HV_161:BA,2019-01-11 12:00:00,0.14728387925412087
power,NP,HV_161:BA,2019-01-11 13:00:00,0.15478151507005494
power,NP,HV_161:BA,2019-01-11 14:00:00,0.15453984277197802
power,NP,HV_161:BA,2019-01-11 15:00:00,0.15369400446428572
power,NP,HV_161:BA,2019-01-11 16:00:00,0.1545016995989011
power,NP,HV_161:BA,2019-01-11 17:00:00,0.15651054808928572
power,NP,HV_161:BA,2019-01-11 18:00:00,0.17897526104395606
power,NP,HV_161:BA,2019-01-11 19:00:00,0.18645722078983518
power,NP,HV_161:BA,2019-01-11 20:00:00,0.1961040754120879
power,NP,HV_161:BA,2019-01-11 21:00:00,0.1841523446497253
power,NP,HV_161:BA,2019-01-11 22:00:00,0.18037803592032967
power,NP,HV_161:BA,2019-01-11 23:00:00,0.16792859411263736
power,NP,HV_161:BA,2019-01-12 00:00:00,0.1541852517239011
power,NP,HV_161:BA,2019-01-12 01:00:00,0.15431042013324175
power,NP,HV_161:BA,2019-01-12 02:00:00,0.15269359988324177
power,NP,HV_161:BA,2019-01-12 03:00:00,0.15224921503296704
power,NP,HV_161:BA,2019-01-12 04:00:00,0.1537186476208791
power,NP,HV_161:BA,2019-01-12 05:00:00,0.14916222153296704
power,NP,HV_161:BA,2019-01-12 06:00:00,0.13588567951730768
power,NP,HV_161:BA,2019-01-12 07:00:00,0.1353106813394231
power,NP,HV_161:BA,2019-01-12 08:00:00,0.14121085302197803
power,NP,HV_161:BA,2019-01-12 09:00:00,0.13834278339285716
power,NP,HV_161:BA,2019-01-12 10:00:00,0.13856545716346153
power,NP,HV_161:BA,2019-01-12 11:00:00,0.13946681664835164
power,NP,HV_161:BA,2019-01-12 12:00:00,0.14378536016895604
power,NP,HV_161:BA,2019-01-12 13:00:00,0.1462539192074176
power,NP,HV_161:BA,2019-01-12 14:00:00,0.14693135138873628
power,NP,HV_161:BA,2019-01-12 15:00:00,0.14670665311263736
power,NP,HV_161:BA,2019-01-12 16:00:00,0.14720213161538462
power,NP,HV_161:BA,2019-01-12 17:00:00,0.15206686538049452
power,NP,HV_161:BA,2019-01-12 18:00:00,0.17068896473076922
power,NP,HV_161:BA,2019-01-12 19:00:00,0.1877177924945055
power,NP,HV_161:BA,2019-01-12 20:00:00,0.18666385973763738
power,NP,HV_161:BA,2019-01-12 21:00:00,0.18641278230082417
power,NP,HV_161:BA,2019-01-12 22:00:00,0.1788730525315934
power,NP,HV_161:BA,2019-01-12 23:00:00,0.16656951708104395
power,NP,HV_161:BA,2019-01-13 00:00:00,0.16427056609065935
power,NP,HV_161:BA,2019-01-13 01:00:00,0.16129318754395602
power,NP,HV_161:BA,2019-01-13 02:00:00,0.15477554296016482
power,NP,HV_161:BA,2019-01-13 03:00:00,0.15346979210576922
power,NP,HV_161:BA,2019-01-13 04:00:00,0.15325500608653844
power,NP,HV_161:BA,2019-01-13 05:00:00,0.15051315152197803
power,NP,HV_161:BA,2019-01-13 06:00:00,0.1422675297293956
power,NP,HV_161:BA,2019-01-13 07:00:00,0.13701498722513739
power,NP,HV_161:BA,2019-01-13 08:00:00,0.12044183044395604
power,NP,HV_161:BA,2019-01-13 09:00:00,0.12010085974340659
power,NP,HV_161:BA,2019-01-13 10:00:00,0.12213660856222529
power,NP,HV_161:BA,2019-01-13 11:00:00,0.12372875986442307
power,NP,HV_161:BA,2019-01-13 12:00:00,0.13510501223104396
power,NP,HV_161:BA,2019-01-13 13:00:00,0.1408129558063187
power,NP,HV_161:BA,2019-01-13 14:00:00,0.14160597361813185
power,NP,HV_161:BA,2019-01-13 15:00:00,0.14263696512225274
power,NP,HV_161:BA,2019-01-13 16:00:00,0.14228363816758244
power,NP,HV_161:BA,2019-01-13 17:00:00,0.10086583965686813
power,NP,HV_161:BA,2019-01-13 18:00:00,0.12861756891785714
power,NP,HV_161:BA,2019-01-13 19:00:00,0.14472429810164836
power,NP,HV_161:BA,2019-01-13 20:00:00,0.17470472256181319
power,NP,HV_161:BA,2019-01-13 21:00:00,0.1709704084629121
power,NP,HV_161:BA,2019-01-13 22:00:00,0.16869737992307693
power,NP,HV_161:BA,2019-01-13 23:00:00,0.16196865251785714
power,NP,HV_161:BA,2019-01-14 00:00:00,0.15884610824725273
power,NP,HV_161:BA,2019-01-14 01:00:00,0.15342535361675824
power,NP,HV_161:BA,2019-01-14 02:00:00,0.15007617306868132
power,NP,HV_161:BA,2019-01-14 03:00:00,0.149487363125
power,NP,HV_161:BA,2019-01-14 04:00:00,0.14606189651373627
power,NP,HV_161:BA,2019-01-14 05:00:00,0.149548836375
power,NP,HV_161:BA,2019-01-14 06:00:00,0.14220037316895603
power,NP,HV_161:BA,2019-01-14 07:00:00,0.1401009982541209
power,NP,HV_161:BA,2019-01-14 08:00:00,0.14231245786813188
power,NP,HV_161:BA,2019-01-14 09:00:00,0.1482046950947802
power,NP,HV_161:BA,2019-01-14 10:00:00,0.14671183187637363
power,NP,HV_161:BA,2019-01-14 11:00:00,0.15141002187774724
power,NP,HV_161:BA,2019-01-14 12:00:00,0.15313202839423076
power,NP,HV_161:BA,2019-01-14 13:00:00,0.1560648037129121
power,NP,HV_161:BA,2019-01-14 14:00:00,0.15721659454395603
power,NP,HV_161:BA,2019-01-14 15:00:00,0.15916348729532967
power,NP,HV_161:BA,2019-01-14 16:00:00,0.158979479875
power,NP,HV_161:BA,2019-01-14 17:00:00,0.15758121302884615
power,NP,HV_161:BA,2019-01-14 18:00:00,0.17353302782142857
power,NP,HV_161:BA,2019-01-14 19:00:00,0.18989401920741758
power,NP,HV_161:BA,2019-01-14 20:00:00,0.18724156005631867
power,NP,HV_161:BA,2019-01-14 21:00:00,0.1847159727747253
power,NP,HV_161:BA,2019-01-14 22:00:00,0.17568014733379123
power,NP,HV_161:BA,2019-01-14 23:00:00,0.16975501587912087
power,NP,HV_161:BA,2019-01-15 00:00:00,0.16539337849587912
power,NP,HV_161:BA,2019-01-15 01:00:00,0.16073104069642857
power,NP,HV_161:BA,2019-01-15 02:00:00,0.15853652014010988
power,NP,HV_161:BA,2019-01-15 03:00:00,0.15531472991071427
power,NP,HV_161:BA,2019-01-15 04:00:00,0.1598674527857143
power,NP,HV_161:BA,2019-01-15 05:00:00,0.16822114747252748
power,NP,HV_161:BA,2019-01-15 06:00:00,0.15253528369505495
power,NP,HV_161:BA,2019-01-15 07:00:00,0.1433913351978022
power,NP,HV_161:BA,2019-01-15 08:00:00,0.14265354545467032
power,NP,HV_161:BA,2019-01-15 09:00:00,0.1461927952239011
power,NP,HV_161:BA,2019-01-15 10:00:00,0.14571338648076923
power,NP,HV_161:BA,2019-01-15 11:00:00,0.14713050458241758
power,NP,HV_161:BA,2019-01-15 12:00:00,0.14770918735851649
power,NP,HV_161:BA,2019-01-15 13:00:00,0.15401797220741759
power,NP,HV_161:BA,2019-01-15 14:00:00,0.1544956882184066
power,NP,HV_161:BA,2019-01-15 15:00:00,0.15415180740796702
power,NP,HV_161:BA,2019-01-15 16:00:00,0.15627577533241757
power,NP,HV_161:BA,2019-01-15 17:00:00,0.15709089321291209
power,NP,HV_161:BA,2019-01-15 18:00:00,0.17601565789148352
power,NP,HV_161:BA,2019-01-15 19:00:00,0.1884680622664835
power,NP,HV_161:BA,2019-01-15 20:00:00,0.18608838135439562
power,NP,HV_161:BA,2019-01-15 21:00:00,0.18577138680769228
power,NP,HV_161:BA,2019-01-15 22:00:00,0.18128384038324177
power,NP,HV_161:BA,2019-01-15 23:00:00,0.17802427746016483
power,NP,HV_161:UE,2019-01-01 00:00:00,0.0
power,NP,HV_161:UE,2019-01-01 01:00:00,0.0
power,NP,HV_161:UE,2019-01-01 02:00:00,0.0
power,NP,HV_161:UE,2019-01-01 03:00:00,0.0
power,NP,HV_161:UE,2019-01-01 04:00:00,0.0
power,NP,HV_161:UE,2019-01-01 05:00:00,0.0
power,NP,HV_161:UE,2019-01-01 06:00:00,0.0
power,NP,HV_161:UE,2019-01-01 07:00:00,0.0
power,NP,HV_161:UE,2019-01-01 08:00:00,0.0
power,NP,HV_161:UE,2019-01-01 09:00:00,0.0
power,NP,HV_161:UE,2019-01-01 10:00:00,0.0
power,NP,HV_161:UE,2019-01-01 11:00:00,0.0
power,NP,HV_161:UE,2019-01-01 12:00:00,0.0
power,NP,HV_161:UE,2019-01-01 13:00:00,0.0
power,NP,HV_161:UE,2019-01-01 14:00:00,0.0
power,NP,HV_161:UE,2019-01-01 15:00:00,0.0
power,NP,HV_161:UE,2019-01-01 16:00:00,0.0
power,NP,HV_161:UE,2019-01-01 17:00:00,0.0
power,NP,HV_161:UE,2019-01-01 18:00:00,0.0
power,NP,HV_161:UE,2019-01-01 19:00:00,0.0
power,NP,HV_161:UE,2019-01-01 20:00:00,0.0
power,NP,HV_161:UE,2019-01-01 21:00:00,0.0
power,NP,HV_161:UE,2019-01-01 22:00:00,0.0
power,NP,HV_161:UE,2019-01-01 23:00:00,0.0
power,NP,HV_161:UE,2019-01-02 00:00:00,0.0
power,NP,HV_161:UE,2019-01-02 01:00:00,0.0
power,NP,HV_161:UE,2019-01-02 02:00:00,0.0
power,NP,HV_161:UE,2019-01-02 03:00:00,0.0
power,NP,HV_161:UE,2019-01-02 04:00:00,0.0
power,NP,HV_161:UE,2019-01-02 05:00:00,0.0
power,NP,HV_161:UE,2019-01-02 06:00:00,0.0
power,NP,HV_161:UE,2019-01-02 07:00:00,0.0
power,NP,HV_161:UE,2019-01-02 08:00:00,0.0
power,NP,HV_161:UE,2019-01-02 09:00:00,0.0
power,NP,HV_161:UE,2019-01-02 10:00:00,0.0
power,NP,HV_161:UE,2019-01-02 11:00:00,0.0
power,NP,HV_161:UE,2019-01-02 12:00:00,0.0
power,NP,HV_161:UE,2019-01-02 13:00:00,0.0
power,NP,HV_161:UE,2019-01-02 14:00:00,0.0
power,NP,HV_161:UE,2019-01-02 15:00:00,0.0
power,NP,HV_161:UE,2019-01-02 16:00:00,0.0
power,NP,HV_161:UE,2019-01-02 17:00:00,0.0
power,NP,HV_161:UE,2019-01-02 18:00:00,0.0
power,NP,HV_161:UE,2019-01-02 19:00:00,0.0
power,NP,HV_161:UE,2019-01-02 20:00:00,0.0
power,NP,HV_161:UE,2019-01-02 21:00:00,0.0
power,NP,HV_161:UE,2019-01-02 22:00:00,0.0
power,NP,HV_161:UE,2019-01-02 23:00:00,0.0
power,NP,HV_161:UE,2019-01-03 00:00:00,0.0
power,NP,HV_161:UE,2019-01-03 01:00:00,0.0
power,NP,HV_161:UE,2019-01-03 02:00:00,0.0
power,NP,HV_161:UE,2019-01-03 03:00:00,0.0
power,NP,HV_161:UE,2019-01-03 04:00:00,0.0
power,NP,HV_161:UE,2019-01-03 05:00:00,0.0
power,NP,HV_161:UE,2019-01-03 06:00:00,0.0
power,NP,HV_161:UE,2019-01-03 07:00:00,0.0
power,NP,HV_161:UE,2019-01-03 08:00:00,0.0
power,NP,HV_161:UE,2019-01-03 09:00:00,0.0
power,NP,HV_161:UE,2019-01-03 10:00:00,0.0
power,NP,HV_161:UE,2019-01-03 11:00:00,0.0
power,NP,HV_161:UE,2019-01-03 12:00:00,0.0
power,NP,HV_161:UE,2019-01-03 13:00:00,0.0
power,NP,HV_161:UE,2019-01-03 14:00:00,0.0
power,NP,HV_161:UE,2019-01-03 15:00:00,0.0
power,NP,HV_161:UE,2019-01-03 16:00:00,0.0
power,NP,HV_161:UE,2019-01-03 17:00:00,0.0
power,NP,HV_161:UE,2019-01-03 18:00:00,0.0
power,NP,HV_161:UE,2019-01-03 19:00:00,0.0
power,NP,HV_161:UE,2019-01-03 20:00:00,0.0
power,NP,HV_161:UE,2019-01-03 21:00:00,0.0
power,NP,HV_161:UE,2019-01-03 22:00:00,0.0
power,NP,HV_161:UE,2019-01-03 23:00:00,0.0
power,NP,HV_161:UE,2019-01-04 00:00:00,0.0
power,NP,HV_161:UE,2019-01-04 01:00:00,0.0
power,NP,HV_161:UE,2019-01-04 02:00:00,0.0
power,NP,HV_161:UE,2019-01-04 03:00:00,0.0
power,NP,HV_161:UE,2019-01-04 04:00:00,0.0
power,NP,HV_161:UE,2019-01-04 05:00:00,0.0
power,NP,HV_161:UE,2019-01-04 06:00:00,0.0
power,NP,HV_161:UE,2019-01-04 07:00:00,0.0
power,NP,HV_161:UE,2019-01-04 08:00:00,0.0
power,NP,HV_161:UE,2019-01-04 09:00:00,0.0
power,NP,HV_161:UE,2019-01-04 10:00:00,0.0
power,NP,HV_161:UE,2019-01-04 11:00:00,0.0
power,NP,HV_161:UE,2019-01-04 12:00:00,0.0
power,NP,HV_161:UE,2019-01-04 13:00:00,0.0
power,NP,HV_161:UE,2019-01-04 14:00:00,0.0
power,NP,HV_161:UE,2019-01-04 15:00:00,0.0
power,NP,HV_161:UE,2019-01-04 16:00:00,0.0
power,NP,HV_161:UE,2019-01-04 17:00:00,0.0
power,NP,HV_161:UE,2019-01-04 18:00:00,0.0
power,NP,HV_161:UE,2019-01-04 19:00:00,0.0
power,NP,HV_161:UE,2019-01-04 20:00:00,0.0
power,NP,HV_161:UE,2019-01-04 21:00:00,0.0
power,NP,HV_161:UE,2019-01-04 22:00:00,0.0
power,NP,HV_161:UE,2019-01-04 23:00:00,0.0
power,NP,HV_161:UE,2019-01-05 00:00:00,0.0
power,NP,HV_161:UE,2019-01-05 01:00:00,0.0
power,NP,HV_161:UE,2019-01-05 02:00:00,0.0
power,NP,HV_161:UE,2019-01-05 03:00:00,0.0
power,NP,HV_161:UE,2019-01-05 04:00:00,0.0
power,NP,HV_161:UE,2019-01-05 05:00:00,0.0
power,NP,HV_161:UE,2019-01-05 06:00:00,0.0
power,NP,HV_161:UE,2019-01-05 07:00:00,0.0
power,NP,HV_161:UE,2019-01-05 08:00:00,0.0
power,NP,HV_161:UE,2019-01-05 09:00:00,0.0
power,NP,HV_161:UE,2019-01-05 10:00:00,0.0
power,NP,HV_161:UE,2019-01-05 11:00:00,0.0
power,NP,HV_161:UE,2019-01-05 12:00:00,0.0
power,NP,HV_161:UE,2019-01-05 13:00:00,0.0
power,NP,HV_161:UE,2019-01-05 14:00:00,0.0
power,NP,HV_161:UE,2019-01-05 15:00:00,0.0
power,NP,HV_161:UE,2019-01-05 16:00:00,0.0
power,NP,HV_161:UE,2019-01-05 17:00:00,0.0
power,NP,HV_161:UE,2019-01-05 18:00:00,0.0
power,NP,HV_161:UE,2019-01-05 19:00:00,0.0
power,NP,HV_161:UE,2019-01-05 20:00:00,0.0
power,NP,HV_161:UE,2019-01-05 21:00:00,0.0
power,NP,HV_161:UE,2019-01-05 22:00:00,0.0
power,NP,HV_161:UE,2019-01-05 23:00:00,0.0
power,NP,HV_161:UE,2019-01-06 00:00:00,0.0
power,NP,HV_161:UE,2019-01-06 01:00:00,0.0
power,NP,HV_161:UE,2019-01-06 02:00:00,0.0
power,NP,HV_161:UE,2019-01-06 03:00:00,0.0
power,NP,HV_161:UE,2019-01-06 04:00:00,0.0
power,NP,HV_161:UE,2019-01-06 05:00:00,0.0
power,NP,HV_161:UE,2019-01-06 06:00:00,0.0
power,NP,HV_161:UE,2019-01-06 07:00:00,0.0
power,NP,HV_161:UE,2019-01-06 08:00:00,0.0
power,NP,HV_161:UE,2019-01-06 09:00:00,0.0
power,NP,HV_161:UE,2019-01-06 10:00:00,0.0
power,NP,HV_161:UE,2019-01-06 11:00:00,0.0
power,NP,HV_161:UE,2019-01-06 12:00:00,0.0
power,NP,HV_161:UE,2019-01-06 13:00:00,0.0
power,NP,HV_161:UE,2019-01-06 14:00:00,0.0
power,NP,HV_161:UE,2019-01-06 15:00:00,0.0
power,NP,HV_161:UE,2019-01-06 16:00:00,0.0
power,NP,HV_161:UE,2019-01-06 17:00:00,0.0
power,NP,HV_161:UE,2019-01-06 18:00:00,0.0
power,NP,HV_161:UE,2019-01-06 19:00:00,0.0
power,NP,HV_161:UE,2019-01-06 20:00:00,0.0
power,NP,HV_161:UE,2019-01-06 21:00:00,0.0
power,NP,HV_161:UE,2019-01-06 22:00:00,0.0
power,NP,HV_161:UE,2019-01-06 23:00:00,0.0
power,NP,HV_161:UE,2019-01-07 00:00:00,0.0
power,NP,HV_161:UE,2019-01-07 01:00:00,0.0
power,NP,HV_161:UE,2019-01-07 02:00:00,0.0
power,NP,HV_161:UE,2019-01-07 03:00:00,0.0
power,NP,HV_161:UE,2019-01-07 04:00:00,0.0
power,NP,HV_161:UE,2019-01-07 05:00:00,0.0
power,NP,HV_161:UE,2019-01-07 06:00:00,0.0
power,NP,HV_161:UE,2019-01-07 07:00:00,0.0
power,NP,HV_161:UE,2019-01-07 08:00:00,0.0
power,NP,HV_161:UE,2019-01-07 09:00:00,0.0
power,NP,HV_161:UE,2019-01-07 10:00:00,0.0
power,NP,HV_161:UE,2019-01-07 11:00:00,0.0
power,NP,HV_161:UE,2019-01-07 12:00:00,0.0
power,NP,HV_161:UE,2019-01-07 13:00:00,0.0
power,NP,HV_161:UE,2019-01-07 14:00:00,0.0
power,NP,HV_161:UE,2019-01-07 15:00:00,0.0
