costs,locs,techs,timesteps,cost_var
monetary,EP,HV_161:AH,2019-01-14 11:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 12:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 13:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 14:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 15:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 16:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 17:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 18:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 19:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 20:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 21:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 22:00:00,0.0
monetary,EP,HV_161:AH,2019-01-14 23:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 00:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 01:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 02:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 03:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 04:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 05:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 06:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 07:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 08:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 09:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 10:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 11:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 12:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 13:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 14:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 15:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 16:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 17:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 18:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 19:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 20:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 21:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 22:00:00,0.0
monetary,EP,HV_161:AH,2019-01-15 23:00:00,0.0
monetary,EP,HV_161:TV,2019-01-01 00:00:00,12.0336219231
monetary,EP,HV_161:TV,2019-01-01 01:00:00,12.026802267
monetary,EP,HV_161:TV,2019-01-01 02:00:00,12.015306276
monetary,EP,HV_161:TV,2019-01-01 03:00:00,12.1499457685
monetary,EP,HV_161:TV,2019-01-01 04:00:00,12.1465034665
monetary,EP,HV_161:TV,2019-01-01 05:00:00,12.6677200266
monetary,EP,HV_161:TV,2019-01-01 06:00:00,12.9508981205
monetary,EP,HV_161:TV,2019-01-01 07:00:00,12.894067654
monetary,EP,HV_161:TV,2019-01-01 08:00:00,12.8762066503
monetary,EP,HV_161:TV,2019-01-01 09:00:00,12.7700148658
monetary,EP,HV_161:TV,2019-01-01 10:00:00,12.7433857328
monetary,EP,HV_161:TV,2019-01-01 11:00:00,12.5180123414
monetary,EP,HV_161:TV,2019-01-01 12:00:00,12.4390991796
monetary,EP,HV_161:TV,2019-01-01 13:00:00,12.3861656598
monetary,EP,HV_161:TV,2019-01-01 14:00:00,12.3577829011
monetary,EP,HV_161:TV,2019-01-01 15:00:00,12.2929312215
monetary,EP,HV_161:TV,2019-01-01 16:00:00,12.2772784869
monetary,EP,HV_161:TV,2019-01-01 17:00:00,12.7557260626
monetary,EP,HV_161:TV,2019-01-01 18:00:00,11.2655013436
monetary,EP,HV_161:TV,2019-01-01 19:00:00,10.9400089087
monetary,EP,HV_161:TV,2019-01-01 20:00:00,10.7109983676
monetary,EP,HV_161:TV,2019-01-01 21:00:00,10.7763696411
monetary,EP,HV_161:TV,2019-01-01 22:00:00,11.2185756156
monetary,EP,HV_161:TV,2019-01-01 23:00:00,11.36984208
monetary,EP,HV_161:TV,2019-01-02 00:00:00,11.800681962
monetary,EP,HV_161:TV,2019-01-02 01:00:00,11.9881250758
monetary,EP,HV_161:TV,2019-01-02 02:00:00,12.2098937921
monetary,EP,HV_161:TV,2019-01-02 03:00:00,12.3438513188
monetary,EP,HV_161:TV,2019-01-02 04:00:00,12.3818465443
monetary,EP,HV_161:TV,2019-01-02 05:00:00,12.4388069093
monetary,EP,HV_161:TV,2019-01-02 06:00:00,12.7149704995
monetary,EP,HV_161:TV,2019-01-02 07:00:00,12.5582483118
monetary,EP,HV_161:TV,2019-01-02 08:00:00,12.3838599669
monetary,EP,HV_161:TV,2019-01-02 09:00:00,12.0430720182
monetary,EP,HV_161:TV,2019-01-02 10:00:00,11.8370534591
monetary,EP,HV_161:TV,2019-01-02 11:00:00,11.9051525956
monetary,EP,HV_161:TV,2019-01-02 12:00:00,11.8433859971
monetary,EP,HV_161:TV,2019-01-02 13:00:00,10.8052395178
monetary,EP,HV_161:TV,2019-01-02 14:00:00,12.0595690904
monetary,EP,HV_161:TV,2019-01-02 15:00:00,11.8577397495
monetary,EP,HV_161:TV,2019-01-02 16:00:00,12.0738578936
monetary,EP,HV_161:TV,2019-01-02 17:00:00,11.9002814129
monetary,EP,HV_161:TV,2019-01-02 18:00:00,11.0265211161
monetary,EP,HV_161:TV,2019-01-02 19:00:00,10.4623731972
monetary,EP,HV_161:TV,2019-01-02 20:00:00,10.4785455245
monetary,EP,HV_161:TV,2019-01-02 21:00:00,10.7071663702
monetary,EP,HV_161:TV,2019-01-02 22:00:00,10.9508229353
monetary,EP,HV_161:TV,2019-01-02 23:00:00,11.3099914803
monetary,EP,HV_161:TV,2019-01-03 00:00:00,11.4901927693
monetary,EP,HV_161:TV,2019-01-03 01:00:00,11.7792487566
monetary,EP,HV_161:TV,2019-01-03 02:00:00,12.0603809546
monetary,EP,HV_161:TV,2019-01-03 03:00:00,12.0688568124
monetary,EP,HV_161:TV,2019-01-03 04:00:00,12.1440029259
monetary,EP,HV_161:TV,2019-01-03 05:00:00,12.2301254378
monetary,EP,HV_161:TV,2019-01-03 06:00:00,12.5525327903
monetary,EP,HV_161:TV,2019-01-03 07:00:00,11.9577938438
monetary,EP,HV_161:TV,2019-01-03 08:00:00,11.8181857448
monetary,EP,HV_161:TV,2019-01-03 09:00:00,11.9394132475
monetary,EP,HV_161:TV,2019-01-03 10:00:00,11.5510825543
monetary,EP,HV_161:TV,2019-01-03 11:00:00,11.2763478448
monetary,EP,HV_161:TV,2019-01-03 12:00:00,11.2392619061
monetary,EP,HV_161:TV,2019-01-03 13:00:00,11.2174065319
monetary,EP,HV_161:TV,2019-01-03 14:00:00,11.1347263232
monetary,EP,HV_161:TV,2019-01-03 15:00:00,11.0792597882
monetary,EP,HV_161:TV,2019-01-03 16:00:00,11.0412645627
monetary,EP,HV_161:TV,2019-01-03 17:00:00,11.0653606792
monetary,EP,HV_161:TV,2019-01-03 18:00:00,10.6210763329
monetary,EP,HV_161:TV,2019-01-03 19:00:00,10.3123732417
monetary,EP,HV_161:TV,2019-01-03 20:00:00,10.2893812584
monetary,EP,HV_161:TV,2019-01-03 21:00:00,10.5398899529
monetary,EP,HV_161:TV,2019-01-03 22:00:00,10.9541028642
monetary,EP,HV_161:TV,2019-01-03 23:00:00,11.0538322135
monetary,EP,HV_161:TV,2019-01-04 00:00:00,11.3995562942
monetary,EP,HV_161:TV,2019-01-04 01:00:00,11.7313487925
monetary,EP,HV_161:TV,2019-01-04 02:00:00,11.8051309746
monetary,EP,HV_161:TV,2019-01-04 03:00:00,11.8166594415
monetary,EP,HV_161:TV,2019-01-04 04:00:00,11.8495886367
monetary,EP,HV_161:TV,2019-01-04 05:00:00,11.8902792505
monetary,EP,HV_161:TV,2019-01-04 06:00:00,12.3335568862
monetary,EP,HV_161:TV,2019-01-04 07:00:00,12.1037020062
monetary,EP,HV_161:TV,2019-01-04 08:00:00,12.027062064
monetary,EP,HV_161:TV,2019-01-04 09:00:00,11.9449988706
monetary,EP,HV_161:TV,2019-01-04 10:00:00,11.674031208
monetary,EP,HV_161:TV,2019-01-04 11:00:00,11.6604893198
monetary,EP,HV_161:TV,2019-01-04 12:00:00,11.8227321826
monetary,EP,HV_161:TV,2019-01-04 13:00:00,11.6413942832
monetary,EP,HV_161:TV,2019-01-04 14:00:00,11.4698312251
monetary,EP,HV_161:TV,2019-01-04 15:00:00,11.4634662137
monetary,EP,HV_161:TV,2019-01-04 16:00:00,11.4816194877
monetary,EP,HV_161:TV,2019-01-04 17:00:00,11.3284370258
monetary,EP,HV_161:TV,2019-01-04 18:00:00,10.7262614068
monetary,EP,HV_161:TV,2019-01-04 19:00:00,10.2184243631
monetary,EP,HV_161:TV,2019-01-04 20:00:00,10.2537242004
monetary,EP,HV_161:TV,2019-01-04 21:00:00,10.3344234623
monetary,EP,HV_161:TV,2019-01-04 22:00:00,10.6274088709
monetary,EP,HV_161:TV,2019-01-04 23:00:00,11.0507471311
monetary,EP,HV_161:TV,2019-01-05 00:00:00,11.2507903717
monetary,EP,HV_161:TV,2019-01-05 01:00:00,11.4809699965
monetary,EP,HV_161:TV,2019-01-05 02:00:00,11.7931803402
monetary,EP,HV_161:TV,2019-01-05 03:00:00,11.8551417851
monetary,EP,HV_161:TV,2019-01-05 04:00:00,12.0042974031
monetary,EP,HV_161:TV,2019-01-05 05:00:00,11.9103160485
monetary,EP,HV_161:TV,2019-01-05 06:00:00,12.5821820565
monetary,EP,HV_161:TV,2019-01-05 07:00:00,12.7266288636
monetary,EP,HV_161:TV,2019-01-05 08:00:00,12.6564838312
monetary,EP,HV_161:TV,2019-01-05 09:00:00,12.5999131617
monetary,EP,HV_161:TV,2019-01-05 10:00:00,12.5045029278
monetary,EP,HV_161:TV,2019-01-05 11:00:00,12.5019374379
monetary,EP,HV_161:TV,2019-01-05 12:00:00,12.4411450768
monetary,EP,HV_161:TV,2019-01-05 13:00:00,12.3762609213
monetary,EP,HV_161:TV,2019-01-05 14:00:00,12.2374646865
monetary,EP,HV_161:TV,2019-01-05 15:00:00,12.404318935
monetary,EP,HV_161:TV,2019-01-05 16:00:00,12.2830264831
monetary,EP,HV_161:TV,2019-01-05 17:00:00,12.0219960336
monetary,EP,HV_161:TV,2019-01-05 18:00:00,11.0430506629
monetary,EP,HV_161:TV,2019-01-05 19:00:00,10.4331461011
monetary,EP,HV_161:TV,2019-01-05 20:00:00,10.3839146802
monetary,EP,HV_161:TV,2019-01-05 21:00:00,10.5022194723
monetary,EP,HV_161:TV,2019-01-05 22:00:00,11.004340997
monetary,EP,HV_161:TV,2019-01-05 23:00:00,11.4332648802
monetary,EP,HV_161:TV,2019-01-06 00:00:00,11.6225265689
monetary,EP,HV_161:TV,2019-01-06 01:00:00,11.891156064
monetary,EP,HV_161:TV,2019-01-06 02:00:00,12.0724939621
monetary,EP,HV_161:TV,2019-01-06 03:00:00,12.1514395984
monetary,EP,HV_161:TV,2019-01-06 04:00:00,12.1916106184
monetary,EP,HV_161:TV,2019-01-06 05:00:00,12.2128814507
monetary,EP,HV_161:TV,2019-01-06 06:00:00,12.5555204489
monetary,EP,HV_161:TV,2019-01-06 07:00:00,12.6178715892
monetary,EP,HV_161:TV,2019-01-06 08:00:00,12.9422923642
monetary,EP,HV_161:TV,2019-01-06 09:00:00,12.9228076322
monetary,EP,HV_161:TV,2019-01-06 10:00:00,12.9293025433
monetary,EP,HV_161:TV,2019-01-06 11:00:00,12.7899867146
monetary,EP,HV_161:TV,2019-01-06 12:00:00,12.4838166386
monetary,EP,HV_161:TV,2019-01-06 13:00:00,12.5168432576
monetary,EP,HV_161:TV,2019-01-06 14:00:00,12.2325610292
monetary,EP,HV_161:TV,2019-01-06 15:00:00,12.1439055021
monetary,EP,HV_161:TV,2019-01-06 16:00:00,12.0526520105
monetary,EP,HV_161:TV,2019-01-06 17:00:00,11.9764667117
monetary,EP,HV_161:TV,2019-01-06 18:00:00,11.2360144505
monetary,EP,HV_161:TV,2019-01-06 19:00:00,10.6844666584
monetary,EP,HV_161:TV,2019-01-06 20:00:00,10.5149494975
monetary,EP,HV_161:TV,2019-01-06 21:00:00,10.7783181145
monetary,EP,HV_161:TV,2019-01-06 22:00:00,11.281576247
monetary,EP,HV_161:TV,2019-01-06 23:00:00,11.5777441619
monetary,EP,HV_161:TV,2019-01-07 00:00:00,12.2299955394
monetary,EP,HV_161:TV,2019-01-07 01:00:00,11.9245723771
monetary,EP,HV_161:TV,2019-01-07 02:00:00,12.1356894399
monetary,EP,HV_161:TV,2019-01-07 03:00:00,12.2375621104
monetary,EP,HV_161:TV,2019-01-07 04:00:00,12.2640938195
monetary,EP,HV_161:TV,2019-01-07 05:00:00,12.1383523536
monetary,EP,HV_161:TV,2019-01-07 06:00:00,12.5401599858
monetary,EP,HV_161:TV,2019-01-07 07:00:00,12.7544920296
monetary,EP,HV_161:TV,2019-01-07 08:00:00,12.6089410867
monetary,EP,HV_161:TV,2019-01-07 09:00:00,12.6731757511
monetary,EP,HV_161:TV,2019-01-07 10:00:00,12.5078802805
monetary,EP,HV_161:TV,2019-01-07 11:00:00,12.3414157275
monetary,EP,HV_161:TV,2019-01-07 12:00:00,12.5401275112
monetary,EP,HV_161:TV,2019-01-07 13:00:00,12.34342915
monetary,EP,HV_161:TV,2019-01-07 14:00:00,12.3924657232
monetary,EP,HV_161:TV,2019-01-07 15:00:00,12.4618963152
monetary,EP,HV_161:TV,2019-01-07 16:00:00,12.1480297698
monetary,EP,HV_161:TV,2019-01-07 17:00:00,11.8121454784
monetary,EP,HV_161:TV,2019-01-07 18:00:00,10.8650576429
monetary,EP,HV_161:TV,2019-01-07 19:00:00,10.5829187342
monetary,EP,HV_161:TV,2019-01-07 20:00:00,10.5953240133
monetary,EP,HV_161:TV,2019-01-07 21:00:00,11.2485171534
monetary,EP,HV_161:TV,2019-01-07 22:00:00,11.5903767621
monetary,EP,HV_161:TV,2019-01-07 23:00:00,11.7153388383
monetary,EP,HV_161:TV,2019-01-08 00:00:00,12.0172222748
monetary,EP,HV_161:TV,2019-01-08 01:00:00,12.1113984757
monetary,EP,HV_161:TV,2019-01-08 02:00:00,12.259352534
monetary,EP,HV_161:TV,2019-01-08 03:00:00,12.2615608043
monetary,EP,HV_161:TV,2019-01-08 04:00:00,12.2241501193
monetary,EP,HV_161:TV,2019-01-08 05:00:00,12.0605433264
monetary,EP,HV_161:TV,2019-01-08 06:00:00,12.4181855681
monetary,EP,HV_161:TV,2019-01-08 07:00:00,12.4166592649
monetary,EP,HV_161:TV,2019-01-08 08:00:00,12.3377785777
monetary,EP,HV_161:TV,2019-01-08 09:00:00,12.2722124565
monetary,EP,HV_161:TV,2019-01-08 10:00:00,12.0961679098
monetary,EP,HV_161:TV,2019-01-08 11:00:00,11.9003138875
monetary,EP,HV_161:TV,2019-01-08 12:00:00,12.2505519313
monetary,EP,HV_161:TV,2019-01-08 13:00:00,12.216063957
monetary,EP,HV_161:TV,2019-01-08 14:00:00,12.0344337873
monetary,EP,HV_161:TV,2019-01-08 15:00:00,12.0395972403
monetary,EP,HV_161:TV,2019-01-08 16:00:00,12.0401817821
monetary,EP,HV_161:TV,2019-01-08 17:00:00,11.6341199837
monetary,EP,HV_161:TV,2019-01-08 18:00:00,11.0831242603
monetary,EP,HV_161:TV,2019-01-08 19:00:00,10.435191997
monetary,EP,HV_161:TV,2019-01-08 20:00:00,10.4008988704
monetary,EP,HV_161:TV,2019-01-08 21:00:00,12.4393914512
monetary,EP,HV_161:TV,2019-01-08 22:00:00,11.8311106165
monetary,EP,HV_161:TV,2019-01-08 23:00:00,11.9949772064
monetary,EP,HV_161:TV,2019-01-09 00:00:00,12.2537019617
monetary,EP,HV_161:TV,2019-01-09 01:00:00,12.443678092
monetary,EP,HV_161:TV,2019-01-09 02:00:00,12.5839681568
monetary,EP,HV_161:TV,2019-01-09 03:00:00,12.6281335472
monetary,EP,HV_161:TV,2019-01-09 04:00:00,12.5125241422
monetary,EP,HV_161:TV,2019-01-09 05:00:00,12.3469039266
monetary,EP,HV_161:TV,2019-01-09 06:00:00,12.9243014621
monetary,EP,HV_161:TV,2019-01-09 07:00:00,12.9054662211
monetary,EP,HV_161:TV,2019-01-09 08:00:00,12.7999239277
monetary,EP,HV_161:TV,2019-01-09 09:00:00,12.6765206293
monetary,EP,HV_161:TV,2019-01-09 10:00:00,12.4462760565
monetary,EP,HV_161:TV,2019-01-09 11:00:00,12.4556936757
monetary,EP,HV_161:TV,2019-01-09 12:00:00,12.1465359411
monetary,EP,HV_161:TV,2019-01-09 13:00:00,12.0328750081
monetary,EP,HV_161:TV,2019-01-09 14:00:00,11.8295843132
monetary,EP,HV_161:TV,2019-01-09 15:00:00,11.8493937889
monetary,EP,HV_161:TV,2019-01-09 16:00:00,12.0065706213
monetary,EP,HV_161:TV,2019-01-09 17:00:00,11.753269116
monetary,EP,HV_161:TV,2019-01-09 18:00:00,10.923641735
monetary,EP,HV_161:TV,2019-01-09 19:00:00,10.3932998247
monetary,EP,HV_161:TV,2019-01-09 20:00:00,10.5799635503
monetary,EP,HV_161:TV,2019-01-09 21:00:00,10.8111823604
monetary,EP,HV_161:TV,2019-01-09 22:00:00,11.2554342333
monetary,EP,HV_161:TV,2019-01-09 23:00:00,11.5165296307
monetary,EP,HV_161:TV,2019-01-10 00:00:00,11.5330267042
monetary,EP,HV_161:TV,2019-01-10 01:00:00,11.6863715378
monetary,EP,HV_161:TV,2019-01-10 02:00:00,11.6665945355
monetary,EP,HV_161:TV,2019-01-10 03:00:00,11.9007685309
monetary,EP,HV_161:TV,2019-01-10 04:00:00,11.7248538827
monetary,EP,HV_161:TV,2019-01-10 05:00:00,11.7842498377
monetary,EP,HV_161:TV,2019-01-10 06:00:00,12.1214980606
monetary,EP,HV_161:TV,2019-01-10 07:00:00,12.140787945
monetary,EP,HV_161:TV,2019-01-10 08:00:00,11.9569170316
monetary,EP,HV_161:TV,2019-01-10 09:00:00,11.9962112394
monetary,EP,HV_161:TV,2019-01-10 10:00:00,11.9031066984
monetary,EP,HV_161:TV,2019-01-10 11:00:00,11.7793137058
monetary,EP,HV_161:TV,2019-01-10 12:00:00,11.743234479
monetary,EP,HV_161:TV,2019-01-10 13:00:00,11.5724832838
monetary,EP,HV_161:TV,2019-01-10 14:00:00,11.5209136954
monetary,EP,HV_161:TV,2019-01-10 15:00:00,11.4003356838
monetary,EP,HV_161:TV,2019-01-10 16:00:00,11.5190301713
monetary,EP,HV_161:TV,2019-01-10 17:00:00,11.64421957
monetary,EP,HV_161:TV,2019-01-10 18:00:00,10.4242805478
monetary,EP,HV_161:TV,2019-01-10 19:00:00,10.2467096979
monetary,EP,HV_161:TV,2019-01-10 20:00:00,10.1119078324
monetary,EP,HV_161:TV,2019-01-10 21:00:00,10.4623731972
monetary,EP,HV_161:TV,2019-01-10 22:00:00,10.8696040807
monetary,EP,HV_161:TV,2019-01-10 23:00:00,11.2040270168
monetary,EP,HV_161:TV,2019-01-11 00:00:00,11.4709678342
monetary,EP,HV_161:TV,2019-01-11 01:00:00,11.3696472323
monetary,EP,HV_161:TV,2019-01-11 02:00:00,11.5583243791
monetary,EP,HV_161:TV,2019-01-11 03:00:00,11.6895215695
monetary,EP,HV_161:TV,2019-01-11 04:00:00,11.6326911043
monetary,EP,HV_161:TV,2019-01-11 05:00:00,11.5830050388
monetary,EP,HV_161:TV,2019-01-11 06:00:00,12.1161072853
monetary,EP,HV_161:TV,2019-01-11 07:00:00,11.9156743505
monetary,EP,HV_161:TV,2019-01-11 08:00:00,11.8720285527
monetary,EP,HV_161:TV,2019-01-11 09:00:00,11.7138125351
monetary,EP,HV_161:TV,2019-01-11 10:00:00,11.6573717627
monetary,EP,HV_161:TV,2019-01-11 11:00:00,11.5649816633
monetary,EP,HV_161:TV,2019-01-11 12:00:00,11.7612903304
monetary,EP,HV_161:TV,2019-01-11 13:00:00,11.4436242621
monetary,EP,HV_161:TV,2019-01-11 14:00:00,11.4771379991
monetary,EP,HV_161:TV,2019-01-11 15:00:00,11.5430613399
monetary,EP,HV_161:TV,2019-01-11 16:00:00,11.5269214872
monetary,EP,HV_161:TV,2019-01-11 17:00:00,11.4531068305
monetary,EP,HV_161:TV,2019-01-11 18:00:00,10.4702320385
monetary,EP,HV_161:TV,2019-01-11 19:00:00,10.1421741151
monetary,EP,HV_161:TV,2019-01-11 20:00:00,9.71919307443
monetary,EP,HV_161:TV,2019-01-11 21:00:00,10.24323492
monetary,EP,HV_161:TV,2019-01-11 22:00:00,10.408725237
monetary,EP,HV_161:TV,2019-01-11 23:00:00,10.9545899822
monetary,EP,HV_161:TV,2019-01-12 00:00:00,11.55718777
monetary,EP,HV_161:TV,2019-01-12 01:00:00,11.5516995708
monetary,EP,HV_161:TV,2019-01-12 02:00:00,11.6225915181
monetary,EP,HV_161:TV,2019-01-12 03:00:00,11.6420762489
monetary,EP,HV_161:TV,2019-01-12 04:00:00,11.5776467381
monetary,EP,HV_161:TV,2019-01-12 05:00:00,11.7774301817
monetary,EP,HV_161:TV,2019-01-12 06:00:00,12.3580426981
monetary,EP,HV_161:TV,2019-01-12 07:00:00,12.3606406626
monetary,EP,HV_161:TV,2019-01-12 08:00:00,12.071584674
monetary,EP,HV_161:TV,2019-01-12 09:00:00,12.1733599206
monetary,EP,HV_161:TV,2019-01-12 10:00:00,12.1484194652
monetary,EP,HV_161:TV,2019-01-12 11:00:00,12.1014612626
monetary,EP,HV_161:TV,2019-01-12 12:00:00,11.9080103557
monetary,EP,HV_161:TV,2019-01-12 13:00:00,11.8072093464
monetary,EP,HV_161:TV,2019-01-12 14:00:00,11.7920762057
monetary,EP,HV_161:TV,2019-01-12 15:00:00,11.8230244529
monetary,EP,HV_161:TV,2019-01-12 16:00:00,11.8305910239
monetary,EP,HV_161:TV,2019-01-12 17:00:00,11.6455185522
monetary,EP,HV_161:TV,2019-01-12 18:00:00,10.8335573272
monetary,EP,HV_161:TV,2019-01-12 19:00:00,10.0869024265
monetary,EP,HV_161:TV,2019-01-12 20:00:00,10.1331137141
monetary,EP,HV_161:TV,2019-01-12 21:00:00,10.1441225871
monetary,EP,HV_161:TV,2019-01-12 22:00:00,10.4747135271
monetary,EP,HV_161:TV,2019-01-12 23:00:00,11.0141807863
monetary,EP,HV_161:TV,2019-01-13 00:00:00,11.1149817955
monetary,EP,HV_161:TV,2019-01-13 01:00:00,11.2455294948
monetary,EP,HV_161:TV,2019-01-13 02:00:00,11.5313055519
monetary,EP,HV_161:TV,2019-01-13 03:00:00,11.5885581872
monetary,EP,HV_161:TV,2019-01-13 04:00:00,11.5979758077
monetary,EP,HV_161:TV,2019-01-13 05:00:00,11.7181965998
monetary,EP,HV_161:TV,2019-01-13 06:00:00,12.077917212
monetary,EP,HV_161:TV,2019-01-13 07:00:00,12.2812079082
monetary,EP,HV_161:TV,2019-01-13 08:00:00,12.9761633221
monetary,EP,HV_161:TV,2019-01-13 09:00:00,12.9680446838
monetary,EP,HV_161:TV,2019-01-13 10:00:00,12.8631518802
monetary,EP,HV_161:TV,2019-01-13 11:00:00,12.786511938
monetary,EP,HV_161:TV,2019-01-13 12:00:00,12.287702818
monetary,EP,HV_161:TV,2019-01-13 13:00:00,12.0468390664
monetary,EP,HV_161:TV,2019-01-13 14:00:00,12.0280038254
monetary,EP,HV_161:TV,2019-01-13 15:00:00,12.0055639107
monetary,EP,HV_161:TV,2019-01-13 16:00:00,12.0494370295
monetary,EP,HV_161:TV,2019-01-13 17:00:00,11.8092489464
monetary,EP,HV_161:TV,2019-01-13 18:00:00,12.6782417816
monetary,EP,HV_161:TV,2019-01-13 19:00:00,11.9720176977
monetary,EP,HV_161:TV,2019-01-13 20:00:00,10.6574803059
monetary,EP,HV_161:TV,2019-01-13 21:00:00,10.8212169973
monetary,EP,HV_161:TV,2019-01-13 22:00:00,10.9208813975
monetary,EP,HV_161:TV,2019-01-13 23:00:00,11.2159127032
monetary,EP,HV_161:TV,2019-01-14 00:00:00,11.3528254139
monetary,EP,HV_161:TV,2019-01-14 01:00:00,11.5905066605
monetary,EP,HV_161:TV,2019-01-14 02:00:00,11.7373565843
monetary,EP,HV_161:TV,2019-01-14 03:00:00,11.7631738544
monetary,EP,HV_161:TV,2019-01-14 04:00:00,11.9133686564
monetary,EP,HV_161:TV,2019-01-14 05:00:00,11.7604784661
monetary,EP,HV_161:TV,2019-01-14 06:00:00,12.0807100242
monetary,EP,HV_161:TV,2019-01-14 07:00:00,12.1460488218
monetary,EP,HV_161:TV,2019-01-14 08:00:00,12.0166052583
monetary,EP,HV_161:TV,2019-01-14 09:00:00,11.7342715032
monetary,EP,HV_161:TV,2019-01-14 10:00:00,11.7856137692
monetary,EP,HV_161:TV,2019-01-14 11:00:00,11.5738472152
monetary,EP,HV_161:TV,2019-01-14 12:00:00,11.4987985256
monetary,EP,HV_161:TV,2019-01-14 13:00:00,11.3800715634
monetary,EP,HV_161:TV,2019-01-14 14:00:00,11.3471748429
monetary,EP,HV_161:TV,2019-01-14 15:00:00,11.2838169907
monetary,EP,HV_161:TV,2019-01-14 16:00:00,11.31905188
monetary,EP,HV_161:TV,2019-01-14 17:00:00,11.4044924261
monetary,EP,HV_161:TV,2019-01-14 18:00:00,10.7088550479
monetary,EP,HV_161:TV,2019-01-14 19:00:00,9.99148245016
monetary,EP,HV_161:TV,2019-01-14 20:00:00,10.1077835633
monetary,EP,HV_161:TV,2019-01-14 21:00:00,10.2185217857
monetary,EP,HV_161:TV,2019-01-14 22:00:00,10.6147113215
monetary,EP,HV_161:TV,2019-01-14 23:00:00,10.874507738
monetary,EP,HV_161:TV,2019-01-15 00:00:00,11.0657503746
monetary,EP,HV_161:TV,2019-01-15 01:00:00,11.2701776799
monetary,EP,HV_161:TV,2019-01-15 02:00:00,11.3663997767
monetary,EP,HV_161:TV,2019-01-15 03:00:00,11.5076640788
monetary,EP,HV_161:TV,2019-01-15 04:00:00,11.308043007
monetary,EP,HV_161:TV,2019-01-15 05:00:00,10.9417625343
monetary,EP,HV_161:TV,2019-01-15 06:00:00,11.6275601247
monetary,EP,HV_161:TV,2019-01-15 07:00:00,11.999198898
monetary,EP,HV_161:TV,2019-01-15 08:00:00,11.9986143561
monetary,EP,HV_161:TV,2019-01-15 09:00:00,11.8203615405
monetary,EP,HV_161:TV,2019-01-15 10:00:00,11.8275708907
monetary,EP,HV_161:TV,2019-01-15 11:00:00,11.7587573151
monetary,EP,HV_161:TV,2019-01-15 12:00:00,11.7332323166
monetary,EP,HV_161:TV,2019-01-15 13:00:00,11.4640507556
monetary,EP,HV_161:TV,2019-01-15 14:00:00,11.4579780132
monetary,EP,HV_161:TV,2019-01-15 15:00:00,11.4959732401
monetary,EP,HV_161:TV,2019-01-15 16:00:00,11.4341092178
monetary,EP,HV_161:TV,2019-01-15 17:00:00,11.4255359361
monetary,EP,HV_161:TV,2019-01-15 18:00:00,10.6000003496
monetary,EP,HV_161:TV,2019-01-15 19:00:00,10.054005706
monetary,EP,HV_161:TV,2019-01-15 20:00:00,10.1583464411
monetary,EP,HV_161:TV,2019-01-15 21:00:00,10.1722455501
monetary,EP,HV_161:TV,2019-01-15 22:00:00,10.3690088605
monetary,EP,HV_161:TV,2019-01-15 23:00:00,10.5119293643
monetary,EP,Hydro_old,2019-01-01 00:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 01:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 02:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 03:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 04:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 05:00:00,1440.0
monetary,EP,Hydro_old,2019-01-01 06:00:00,1440.0
